round_shots,200,200,100,100,100,100,100,100
round_queries,200,600,1500,6300,31900,155300,789700,4021700
round_k,0,1,7,31,159,776,3948,20108
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4500,20500,98300,491500,2494300,12728700
round_k,0,1,5,22,102,491,2457,12471,63643
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,5100,24300,119700,611100,3098900,15848900
round_k,0,1,5,25,121,598,3055,15494,79244
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1300,4900,21700,106700,536700,2732500,13993100
round_k,0,1,6,24,108,533,2683,13662,69965
round_shots,200,200,100,100,100,100,100,100
round_queries,200,600,1500,6900,32100,154300,774900,3940100
round_k,0,1,7,34,160,771,3874,19700
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4900,23900,118300,599500,3046300,15573100
round_k,0,1,5,24,119,591,2997,15231,77865
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1500,6500,30900,148100,741700,3784500,19394700
round_k,0,1,7,32,154,740,3708,18922,96973
round_shots,200,200,100,100,100,100,100,100,100
round_queries,200,600,1300,5100,22700,110700,562700,2870300,14599300
round_k,0,1,6,25,113,553,2813,14351,72996
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,1500,6300,29100,143900,724900,3702300,18880500
round_k,0,1,7,31,145,719,3624,18511,94402
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,1500,6300,30100,150900,767100,3900700
round_k,0,1,7,31,150,754,3835,19503
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1300,5900,26700,127500,636900,3223700,16411900
round_k,0,1,6,29,133,637,3184,16118,82059
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1100,4900,21700,107500,542100,2762300,14123100
round_k,0,1,5,24,108,537,2710,13811,70615
round_shots,200,100,100,100,100,100,100,100
round_queries,200,300,1500,6500,31700,154900,787500,3990100
round_k,0,1,7,32,158,774,3937,19950
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,5500,26500,129900,658500,3352700,17124100
round_k,0,1,6,27,132,649,3292,16763,85620
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1100,3900,18300,87700,439500,2243100,11467300
round_k,0,1,5,19,91,438,2197,11215,57336
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,1500,6100,28100,135500,673100,3440700,17583300
round_k,0,1,7,30,140,677,3365,17203,87916
round_shots,200,200,100,100,100,100,100,100,100
round_queries,200,600,1500,6300,29900,150300,744700,3768300,19239700
round_k,0,1,7,31,149,751,3723,18841,96198
round_shots,200,200,100,100,100,100,100,100
round_queries,200,600,1500,6100,29700,150500,758500,3865500
round_k,0,1,7,30,148,752,3792,19327
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1300,6500,30700,151100,742700,3784500,19357900
round_k,0,1,6,32,153,755,3713,18922,96789
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1500,6100,28300,136100,674100,3443100,17500100
round_k,0,1,7,30,141,680,3370,17215,87500
round_shots,200,200,100,100,100,100,100,100
round_queries,200,600,1500,6100,30700,149500,759500,3857700
round_k,0,1,7,30,153,747,3797,19288
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,5100,23300,114700,573700,2913700,14923700
round_k,0,1,6,25,116,573,2868,14568,74618
round_shots,200,200,100,100,100,100,100,100,100
round_queries,200,600,1500,6500,29300,142900,725700,3690500,18877100
round_k,0,1,7,32,146,714,3628,18452,94385
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,3900,17900,85100,430500,2166300,10972300
round_k,0,1,5,19,89,425,2152,10831,54861
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,4900,21500,98100,484300,2449900,12501700
round_k,0,1,5,24,107,490,2421,12249,62508
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,4900,22500,110900,553700,2827500,14437700
round_k,0,1,5,24,112,554,2768,14137,72188
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1300,5100,22900,110900,549100,2793700,14300700
round_k,0,1,6,25,114,554,2745,13968,71503
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1100,5100,23100,113100,562500,2868300,14680900
round_k,0,1,5,25,115,565,2812,14341,73404
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,6100,28700,145300,728700,3694300,18827700
round_k,0,1,6,30,143,726,3643,18471,94138
round_shots,400,100,100,100,100,100,100,100
round_queries,400,700,3500,16300,80300,404500,2031900,10319900
round_k,0,3,17,81,401,2022,10159,51599
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,5100,21700,101500,513100,2629100,13421700
round_k,0,1,5,25,108,507,2565,13145,67108
round_shots,300,200,100,100,100,100,100,100
round_queries,300,600,1700,7500,35100,174300,873300,4417900
round_k,0,1,8,37,175,871,4366,22089
round_shots,300,100,100,100,100,100,100,100
round_queries,300,700,3500,16100,78100,383900,1953100,9969500
round_k,0,3,17,80,390,1919,9765,49847
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1300,5500,25900,126500,604900,2866700,13931500
round_k,0,1,6,27,129,632,3024,14333,69657
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,1300,5700,27900,124100,588700,2951700,15092500
round_k,0,1,6,28,139,620,2943,14758,75462
round_shots,200,200,100,100,100,100,100,100
round_queries,200,600,1500,6500,30300,152100,769100,3900300
round_k,0,1,7,32,151,760,3845,19501
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1100,3900,19900,96500,483700,2440900,12381500
round_k,0,1,5,19,99,482,2418,12204,61907
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,5100,23300,114700,570700,2911100,14896900
round_k,0,1,5,25,116,573,2853,14555,74484
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1300,5300,23900,118300,598700,3017700,15409300
round_k,0,1,6,26,119,591,2993,15088,77046
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,5100,23900,116700,584700,2989300,15152900
round_k,0,1,5,25,119,583,2923,14946,75764
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,5100,23900,116700,586700,2986500,15303100
round_k,0,1,6,25,119,583,2933,14932,76515
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1500,6100,29500,142700,720100,3647900,18600900
round_k,0,1,7,30,147,713,3600,18239,93004
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,5100,22500,112500,561900,2868900,14525900
round_k,0,1,6,25,112,562,2809,14344,72629
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1300,5500,24300,118300,589900,2967500,15111700
round_k,0,1,6,27,121,591,2949,14837,75558
round_shots,200,200,100,100,100,100,100,100
round_queries,200,600,1500,7300,32100,159500,789700,4042300
round_k,0,1,7,36,160,797,3948,20211
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,4100,17700,86300,430700,2157500,11037100
round_k,0,1,5,20,88,431,2153,10787,55185
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,4700,23300,116300,584700,2924300,14893700
round_k,0,1,5,23,116,581,2923,14621,74468
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,4700,20300,100500,496500,2501500,12790900
round_k,0,1,5,23,101,502,2482,12507,63954
round_shots,200,200,100,100,100,100,100,100
round_queries,200,600,1700,7300,36700,183500,931500,4763700
round_k,0,1,8,36,183,917,4657,23818
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1300,5900,25900,126900,637300,3226300,16496700
round_k,0,1,6,29,129,634,3186,16131,82483
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,5900,28100,128500,648100,3304900,16747100
round_k,0,1,6,29,140,642,3240,16524,83735
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1300,4900,21900,106900,526500,2673700,13649300
round_k,0,1,6,24,109,534,2632,13368,68246
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1100,5100,24700,124300,630700,3191300,16198900
round_k,0,1,5,25,123,621,3153,15956,80994
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1300,6100,26900,135500,678900,3441700,17590300
round_k,0,1,6,30,134,677,3394,17208,87951
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,900,3500,14300,64100,316900,1601300,8160500
round_k,0,1,4,17,71,320,1584,8006,40802
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1100,3900,15700,71500,366100,1826300,9277700
round_k,0,1,5,19,78,357,1830,9131,46388
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1300,5300,25300,123500,626500,3190500,16228900
round_k,0,1,6,26,126,617,3132,15952,81144
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4900,21900,109100,544300,2748500,14002900
round_k,0,1,5,24,109,545,2721,13742,70014
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,6100,28700,139500,710500,3608300,18295100
round_k,0,1,6,30,143,697,3552,18041,91475
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,5300,25300,127100,632300,3212500,16364500
round_k,0,1,6,26,126,635,3161,16062,81822
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4900,23500,114100,584300,2940100,14920300
round_k,0,1,5,24,117,570,2921,14700,74601
round_shots,200,200,100,100,100,100,100,100
round_queries,200,600,1700,8100,38900,196300,996500,5093900
round_k,0,1,8,40,194,981,4982,25469
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,4700,21100,103500,515900,2617500,13370700
round_k,0,1,5,23,105,517,2579,13087,66853
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,5900,27500,130500,652100,3333100,17043900
round_k,0,1,6,29,137,652,3260,16665,85219
round_shots,200,200,100,100,100,100,100,100
round_queries,200,600,1500,7500,32900,162700,821900,4102500
round_k,0,1,7,37,164,813,4109,20512
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,1500,7300,33700,165500,826700,4183700
round_k,0,1,7,36,168,827,4133,20918
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4900,23900,115100,569900,2907500,14865300
round_k,0,1,5,24,119,575,2849,14537,74326
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,3900,17300,83700,414500,2090500,10715900
round_k,0,1,5,19,86,418,2072,10452,53579
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,6100,30500,146700,746900,3796700,19372100
round_k,0,1,6,30,152,733,3734,18983,96860
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,4900,21700,104700,511700,2577700,13163500
round_k,0,1,5,24,108,523,2558,12888,65817
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,4900,21900,97500,449100,2282100,11673300
round_k,0,1,6,24,109,487,2245,11410,58366
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,1300,5300,25100,122500,610700,3105700,15905500
round_k,0,1,6,26,125,612,3053,15528,79527
round_shots,100,100,100,100,100,100,100,100
round_queries,100,300,1500,6300,31100,154500,773100,3959300
round_k,0,1,7,31,155,772,3865,19796
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,4700,22500,112500,561900,2861100,14583500
round_k,0,1,5,23,112,562,2809,14305,72917
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,4900,20900,104300,519900,2594500,13128300
round_k,0,1,6,24,104,521,2599,12972,65641
round_shots,200,100,100,100,100,100,100,100
round_queries,200,300,1300,6300,31300,149300,746300,3797100
round_k,0,1,6,31,156,746,3731,18985
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,4700,23300,115100,575700,2916500,14917300
round_k,0,1,5,23,116,575,2878,14582,74586
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,3900,17300,84500,427300,2167900,11041500
round_k,0,1,5,19,86,422,2136,10839,55207
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4300,18900,89900,446100,2261500,11533300
round_k,0,1,5,21,94,449,2230,11307,57666
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1500,6100,28700,143300,717900,3637500,18419500
round_k,0,1,7,30,143,716,3589,18187,92097
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,3900,16700,84700,422900,2139100,10881100
round_k,0,1,5,19,83,423,2114,10695,54405
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,3900,18100,86900,435500,2201100,11249100
round_k,0,1,5,19,90,434,2177,11005,56245
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1300,6100,28300,142100,721100,3651300,18645300
round_k,0,1,6,30,141,710,3605,18256,93226
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,1500,5300,25500,129700,658700,3362500,17193300
round_k,0,1,7,26,127,648,3293,16812,85966
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1100,3900,15700,74700,374900,1907900,9714700
round_k,0,1,5,19,78,373,1874,9539,48573
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,5300,25500,124700,632100,3225100,16443500
round_k,0,1,6,26,127,623,3160,16125,82217
round_shots,200,200,100,100,100,100,100,100,100
round_queries,200,600,1500,6100,27300,136100,679300,3447100,17453500
round_k,0,1,7,30,136,680,3396,17235,87267
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1500,6100,27100,134100,666300,3357700,17128300
round_k,0,1,7,30,135,670,3331,16788,85641
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1300,4900,22300,113300,561500,2858900,14589700
round_k,0,1,6,24,111,566,2807,14294,72948
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,4700,21700,95500,471700,2384700,12057900
round_k,0,1,5,23,108,477,2358,11923,60289
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4700,21500,105300,518500,2629300,13311900
round_k,0,1,5,23,107,526,2592,13146,66559
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,4500,22700,112500,562700,2844500,14536500
round_k,0,1,5,22,113,562,2813,14222,72682
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,5300,25300,121300,609500,3076900,15760500
round_k,0,1,6,26,126,606,3047,15384,78802
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1100,4900,23700,118900,587900,2989500,15228700
round_k,0,1,5,24,118,594,2939,14947,76143
round_shots,200,200,100,100,100,100,100,100
round_queries,200,600,1300,6500,32500,152900,780900,3967900
round_k,0,1,6,32,162,764,3904,19839
round_shots,200,200,100,100,100,100,100,100,100
round_queries,200,600,1300,5300,25100,123300,618900,3141900,15881300
round_k,0,1,6,26,125,616,3094,15709,79406
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1300,4900,23900,117500,581500,2950700,15058500
round_k,0,1,6,24,119,587,2907,14753,75292
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,4900,23500,117500,597700,3050900,15468700
round_k,0,1,6,24,117,587,2988,15254,77343
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1300,5300,24900,118700,608100,3107300,15905700
round_k,0,1,6,26,124,593,3040,15536,79528
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1100,4500,20700,98900,472500,2387300,12138100
round_k,0,1,5,22,103,494,2362,11936,60690
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1300,5300,25300,119500,600700,3061300,15643900
round_k,0,1,6,26,126,597,3003,15306,78219
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4900,21900,105500,526700,2669300,13556900
round_k,0,1,5,24,109,527,2633,13346,67784
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,4900,24100,115500,559900,2867900,14587300
round_k,0,1,5,24,120,577,2799,14339,72936
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1300,6300,28500,140900,709100,3608100,18250700
round_k,0,1,6,31,142,704,3545,18040,91253
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,4100,19700,93100,463300,2366300,12084500
round_k,0,1,5,20,98,465,2316,11831,60422
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,5100,22700,109900,544500,2774700,14023300
round_k,0,1,5,25,113,549,2722,13873,70116
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1300,5100,23700,115900,585900,2992900,15291100
round_k,0,1,6,25,118,579,2929,14964,76455
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1100,4900,21900,111100,550500,2922900,14927300
