round_shots,100,100,100,100,100,100,100,100
round_queries,100,300,1300,6700,31900,159500,811900,4160700
round_k,0,1,6,33,159,797,4059,20803
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,1700,7300,36900,185100,939100,4780500
round_k,0,1,8,36,184,925,4695,23902
round_queries,100,600,700,2700,13300,64100,317300,1615900,8232900
round_k,0,1,3,13,66,320,1586,8079,41164
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2500,10900,52700,261100,1325900,6839100
round_k,0,1,3,12,54,263,1305,6629,34195
round_shots,100,200,100,100,100,100,100,100
round_queries,100,1000,2900,12500,59100,295500,1502500,7708700
round_k,0,2,14,62,295,1477,7512,38543
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,900,3100,12700,61500,313100,1575900,8094700
round_k,0,1,4,15,63,307,1565,7879,40473
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2500,10900,54500,272700,1372500,7028100
round_k,0,1,3,12,54,272,1363,6862,35140
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2900,12900,63500,316100,1617100,8264100
round_k,0,1,3,14,64,317,1580,8085,41320
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2900,13100,60300,303900,1538700,7850700
round_k,0,1,3,14,65,301,1519,7693,39253
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2500,11500,54900,274900,1409900,7213500
round_k,0,1,3,12,57,274,1374,7049,36067
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2700,11100,53300,265300,1337100,6716100
round_k,0,1,3,13,55,266,1326,6685,33580
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,900,3100,12700,62900,314900,1582100,8117500
round_k,0,1,4,15,63,314,1574,7910,40587
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2700,12700,63500,314900,1595100,8207500
round_k,0,1,3,13,63,317,1574,7975,41037
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,3100,14100,66500,335300,1698500,8726300
round_k,0,1,3,15,70,332,1676,8492,43631
round_shots,100,300,100,100,100,100,100,100
round_queries,100,900,2300,9500,46700,233700,1196700,6107500
round_k,0,1,11,47,233,1168,5983,30537
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2900,12500,59900,297300,1505100,7758900
round_k,0,1,3,14,62,299,1486,7525,38794
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,12500,59900,304500,1542900,7882100
round_k,0,1,3,13,62,299,1522,7714,39410
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,700,2900,12500,62700,313900,1604300,8250700
round_k,0,1,3,14,62,313,1569,8021,41253
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2500,11700,56100,284100,1442700,7404500
round_k,0,1,3,12,58,280,1420,7213,37022
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,700,3100,14700,70700,359500,1835500,9422100
round_k,0,1,3,15,73,353,1797,9177,47110
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,13100,65500,335700,1722700,8830100
round_k,0,1,3,13,65,327,1678,8613,44150
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2500,12500,58100,296500,1521500,7746900
round_k,0,1,3,12,62,290,1482,7607,38734
round_shots,100,100,100,100,100,100,100,100
round_queries,100,300,700,3100,15700,76700,389300,1981700
round_k,0,1,3,15,78,383,1946,9908
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,13100,64300,327900,1671700,8550500
round_k,0,1,3,13,65,321,1639,8358,42752
round_shots,100,100,100,100,100,100,100,100
round_queries,100,300,700,3300,16700,82500,413700,2115900
round_k,0,1,3,16,83,412,2068,10579
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,3100,13500,61900,316500,1605300,8240100
round_k,0,1,3,15,67,309,1582,8026,41200
round_shots,100,200,100,100,100,100,100
round_queries,100,1000,3100,14500,73100,361300,1835700
round_k,0,2,15,72,365,1806,9178
round_shots,100,200,100,100,100,100,100,100
round_queries,100,1000,3100,12900,64300,320300,1641500,8411700
round_k,0,2,15,64,321,1601,8207,42058
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,1900,9500,47300,239300,1219700,6243900
round_k,0,1,9,47,236,1196,6098,31219
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,2100,9300,46100,234500,1174500,6023700
round_k,0,1,10,46,230,1172,5872,30118
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2700,12900,63100,313700,1585100,8117900
round_k,0,1,3,13,64,315,1568,7925,40589
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,2100,9700,47500,239900,1213700,6203700
round_k,0,1,10,48,237,1199,6068,31018
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2900,12700,61500,312100,1586300,8064300
round_k,0,1,3,14,63,307,1560,7931,40321
round_shots,100,100,100,100,100,100,100,100
round_queries,100,300,900,3100,15500,75500,379300,1934500
round_k,0,1,4,15,77,377,1896,9672
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2300,10500,51500,262300,1265700,6473900
round_k,0,1,3,11,52,257,1311,6328,32369
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,12100,60500,295100,1508900,7770700
round_k,0,1,3,13,60,302,1475,7544,38853
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,700,2700,12300,58900,293100,1475500,7510300
round_k,0,1,3,13,61,294,1465,7377,37551
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,11900,56500,282100,1446100,7245900
round_k,0,1,3,13,59,282,1410,7230,36229
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2900,13900,68100,339900,1735100,8915700
round_k,0,1,3,14,69,340,1699,8675,44578
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,1900,7500,35700,174700,884700,4467100
round_k,0,1,9,37,178,873,4423,22335
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,11100,51500,257700,1313300,6680300
round_k,0,1,3,13,55,257,1288,6566,33401
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,2100,9100,45500,232100,1180900,6034500
round_k,0,1,10,45,227,1160,5904,30172
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,700,2700,12900,76300,380900,1940300
round_k,0,1,3,13,64,381,1904,9701
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,13100,63500,322500,1641300,8401900
round_k,0,1,3,13,65,317,1612,8206,42009
round_shots,200,200,100,100,100,100,100,100
round_queries,200,600,1900,7700,37300,182100,930300,4753500
round_k,0,1,9,38,186,910,4651,23767
round_shots,200,200,100,100,100,100,100,100
round_queries,200,1000,3300,14500,70700,359300,1831900,9384900
round_k,0,2,16,72,353,1796,9159,46924
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,13100,62700,304100,1489700,7662900
round_k,0,1,3,13,65,313,1520,7448,38314
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2700,12700,62100,314900,1602900,8206900
round_k,0,1,3,13,63,310,1574,8014,41034
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,11700,59100,294500,1510100,7727500
round_k,0,1,3,13,58,295,1472,7550,38637
round_shots,200,300,100,100,100,100,100,100
round_queries,200,900,2100,9700,47300,232300,1181700,5975700
round_k,0,1,10,48,236,1161,5908,29878
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2900,12700,62900,322900,1640900,8372500
round_k,0,1,3,14,63,314,1614,8204,41862
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2900,13500,67100,333700,1691700,8686500
round_k,0,1,3,14,67,335,1668,8458,43432
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,2100,9900,48500,241100,1220100,6249900
round_k,0,1,10,49,242,1205,6100,31249
round_shots,100,300,100,100,100,100,100,100
round_queries,100,900,2100,10500,50100,253900,1289100,6615900
round_k,0,1,10,52,250,1269,6445,33079
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2700,11700,58300,291700,1494100,7674700
round_k,0,1,3,13,58,291,1458,7470,38373
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2900,11900,56700,277500,1410700,7214500
round_k,0,1,3,14,59,283,1387,7053,36072
round_shots,100,100,100,100,100,100,100,100
round_queries,100,300,700,3300,15700,78300,388900,1982300
round_k,0,1,3,16,78,391,1944,9911
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2300,9700,44700,219300,1118900,5699100
round_k,0,1,3,11,48,223,1096,5594,28495
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,3100,12700,59100,296700,1525900,7845700
round_k,0,1,3,15,63,295,1483,7629,39228
round_shots,200,100,100,100,100,100,100,100
round_queries,200,500,2300,9900,46500,235900,1205100,6196700
round_k,0,2,11,49,232,1179,6025,30983
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,3100,13900,68500,347100,1742500,8946700
round_k,0,1,3,15,69,342,1735,8712,44733
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2900,12500,62100,314500,1602700,8255700
round_k,0,1,3,14,62,310,1572,8013,41278
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2500,11700,55900,282500,1434700,7356500
round_k,0,1,3,12,58,279,1412,7173,36782
round_shots,100,100,100,100,100,100,100,100
round_queries,100,300,900,3100,15300,74700,379100,1924100
round_k,0,1,4,15,76,373,1895,9620
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,3100,14300,65700,333500,1691900,8690100
round_k,0,1,3,15,71,328,1667,8459,43450
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,900,2900,12500,62900,315900,1583500,8138300
round_k,0,1,4,14,62,314,1579,7917,40691
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,3100,12700,62100,315100,1603100,8250500
round_k,0,1,3,15,63,310,1575,8015,41252
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2500,12300,58300,296500,1492900,7687100
round_k,0,1,3,12,61,291,1482,7464,38435
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,700,2500,12300,58900,297500,1513900,7774500
round_k,0,1,3,12,61,294,1487,7569,38872
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,700,2700,10900,53100,264300,1341100,6851700
round_k,0,1,3,13,54,265,1321,6705,34258
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2300,10100,49500,250100,1272100,6444500
round_k,0,1,3,11,50,247,1250,6360,32222
round_shots,100,200,100,100,100,100,100,100
round_queries,100,1000,3100,12900,62500,306700,1551700,7958300
round_k,0,2,15,64,312,1533,7758,39791
round_shots,200,200,100,100,100,100,100,100,100
round_queries,200,600,700,2700,12500,59700,300300,1514900,7715500
round_k,0,1,3,13,62,298,1501,7574,38577
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,12900,59500,303100,1558100,7980500
round_k,0,1,3,13,64,297,1515,7790,39902
round_shots,200,200,100,100,100,100,100,100,100
round_queries,200,600,700,2900,12300,60500,309100,1566900,8025900
round_k,0,1,3,14,61,302,1545,7834,40129
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,900,3100,15300,74700,371900,1884900,9695700
round_k,0,1,4,15,76,373,1859,9424,48478
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2500,12500,59100,292500,1481300,7611100
round_k,0,1,3,12,62,295,1462,7406,38055
round_shots,100,200,100,100,100,100,100,100
round_queries,100,1000,3100,13700,66100,338100,1715700,8758100
round_k,0,2,15,68,330,1690,8578,43790
round_shots,100,300,100,100,100,100,100,100
round_queries,100,900,2100,8300,39300,195900,993300,5113900
round_k,0,1,10,41,196,979,4966,25569
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,2100,8300,39500,193700,991100,5088700
round_k,0,1,10,41,197,968,4955,25443
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2500,10300,49700,239700,1212700,6217700
round_k,0,1,3,12,51,248,1198,6063,31088
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,1900,8100,38100,189500,962300,4942500
round_k,0,1,9,40,190,947,4811,24712
round_shots,200,100,100,100,100,100,100,100
round_queries,200,500,2100,10300,51100,262500,1329900,6802300
round_k,0,2,10,51,255,1312,6649,34011
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,1900,8300,39900,200700,1077900,5516900
round_k,0,1,9,41,199,1003,5389,27584
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,2100,7900,38700,195500,999500,5107700
round_k,0,1,10,39,193,977,4997,25538
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,1900,9700,44700,222100,1122700,5750700
round_k,0,1,9,48,223,1110,5613,28753
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,3100,12700,65300,329900,1684900,8633300
round_k,0,1,3,15,63,326,1649,8424,43166
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2500,12100,59900,292300,1475700,7566300
round_k,0,1,3,12,60,299,1461,7378,37831
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2300,9500,48100,231700,1179300,6051700
round_k,0,1,3,11,47,240,1158,5896,30258
round_shots,100,300,100,100,100,100,100,100
round_queries,100,900,2300,9100,44100,218100,1112900,5711100
round_k,0,1,11,45,220,1090,5564,28555
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,12700,61500,307900,1566100,8042900
round_k,0,1,3,13,63,307,1539,7830,40214
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,700,3100,14700,73700,376100,1926900
round_k,0,1,3,15,73,368,1880,9634
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2900,11900,57900,289100,1454100,7478700
round_k,0,1,3,14,59,289,1445,7270,37393
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,700,2500,10300,51700,255900,1306100,6643300
round_k,0,1,3,12,51,258,1279,6530,33216
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2500,9900,48300,239500,1216300,6233900
round_k,0,1,3,12,49,241,1197,6081,31169
round_shots,100,100,100,100,100,100,100,100
round_queries,100,300,700,2900,13300,78500,396300,2018500
round_k,0,1,3,14,66,392,1981,10092
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,2100,10500,50500,250500,1327300,6798700
round_k,0,1,10,52,252,1252,6636,33993
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,3100,14500,71100,357100,1799100,9156100
round_k,0,1,3,15,72,355,1785,8995,45780
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,700,2900,13500,65100,325700,1665700,8554700
round_k,0,1,3,14,67,325,1628,8328,42773
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,12900,61500,305700,1542500,7917300
round_k,0,1,3,13,64,307,1528,7712,39586
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,12500,61500,310100,1580900,8073100
round_k,0,1,3,13,62,307,1550,7904,40365
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,700,3100,12700,59500,288700,1403100,7076700
round_k,0,1,3,15,63,297,1443,7015,35383
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2700,12100,58300,286300,1465500,7517100
round_k,0,1,3,13,60,291,1431,7327,37585
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2300,9500,47900,233100,1197500,6138700
round_k,0,1,3,11,47,239,1165,5987,30693
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2700,11100,52500,265700,1358500,6964900
round_k,0,1,3,13,55,262,1328,6792,34824
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,1900,7900,37500,183700,947700,4837500
round_k,0,1,9,39,187,918,4738,24187
round_shots,200,200,100,100,100,100,100,100
round_queries,200,600,2100,9700,48700,240500,1213500,6237300
round_k,0,1,10,48,243,1202,6067,31186
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,11900,56500,274900,1389100,7156700
round_k,0,1,3,13,59,282,1374,6945,35783
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,1900,7900,36100,174100,864700,4320100
round_k,0,1,9,39,180,870,4323,21600
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,700,2900,12900,63900,318500,1609300,8205500
round_k,0,1,3,14,64,319,1592,8046,41027
round_shots,100,100,100,100,100,100,100,100
round_queries,100,300,900,3100,15700,76700,387500,1978500
round_k,0,1,4,15,78,383,1937,9892
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,11900,59900,292500,1504300,7716900
round_k,0,1,3,13,59,299,1462,7521,38584
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,1900,9100,43500,218900,1112500,5703500
round_k,0,1,9,45,217,1094,5562,28517
round_shots,100,300,100,100,100,100,100,100
round_queries,100,900,2300,9700,44300,223100,1142100,5836100
round_k,0,1,11,48,221,1115,5710,29180
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,13300,61900,305100,1555700,7999500
round_k,0,1,3,13,66,309,1525,7778,39997
round_shots,100,300,100,100,100,100,100,100
round_queries,100,900,2300,9500,47700,242300,1238500,6256300
round_k,0,1,11,47,238,1211,6192,31281
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,3100,13500,66100,338900,1710100,8758100
